id,title,context,question,answers,Category
56e7a23000c9c71400d77447,Daylight_saving_time,"These limitations have caused problems. For example, before 2005, DST in Israel varied each year and was skipped some years. Windows 95 used rules correct for 1995 only, causing problems in later years. In Windows 98, Microsoft marked Israel as not having DST, forcing Israeli users to shift their computer clocks manually twice a year. The 2005 Israeli Daylight Saving Law established predictable rules using the Jewish calendar but Windows zone files could not represent the rules' dates in a year-independent way. Partial workarounds, which mishandled older time stamps, included manually switching zone files every year and a Microsoft tool that switches zones automatically. In 2013, Israel standardized its daylight saving time according to the Gregorian calendar.","Although the schedule in Israel became predictable after 2005, there were still problems in Windows until Israel adjusted DST to what calendar in 2013?","{'text': array(['the Gregorian calendar'], dtype=object), 'answer_start': array([747], dtype=int32)}",1A
5acfe75d77cf76001a6863dc,Namibia,"Inline hockey was first played in 1995 and has also become more and more popular in the last years. The Women's inline hockey National Team participated in the 2008 FIRS World Championships. Namibia is the home for one of the toughest footraces in the world, the Namibian ultra marathon. The most famous athlete from Namibia is Frankie Fredericks, sprinter (100 and 200 m). He won four Olympic silver medals (1992, 1996) and also has medals from several World Athletics Championships. He is also known for humanitarian activities in Namibia and beyond.", When was the Women's inline hockey National Team first formed?,"{'text': array([], dtype=object), 'answer_start': array([], dtype=int32)}",0
5a4d4f407a6c4c001a2bbcb8,Web_browser,"Available web browsers range in features from minimal, text-based user interfaces with bare-bones support for HTML to rich user interfaces supporting a wide variety of file formats and protocols. Browsers which include additional components to support e-mail, Usenet news, and Internet Relay Chat (IRC), are sometimes referred to as ""Internet suites"" rather than merely ""web browsers"".",What are some features of HTML?,"{'text': array([], dtype=object), 'answer_start': array([], dtype=int32)}",0
5728d2c23acd2414000dff6f,Detroit,"In college sports, Detroit's central location within the Mid-American Conference has made it a frequent site for the league's championship events. While the MAC Basketball Tournament moved permanently to Cleveland starting in 2000, the MAC Football Championship Game has been played at Ford Field in Detroit since 2004, and annually attracts 25,000 to 30,000 fans. The University of Detroit Mercy has a NCAA Division I program, and Wayne State University has both NCAA Division I and II programs. The NCAA football Little Caesars Pizza Bowl is held at Ford Field each December.",Which conference has held many of it's championships games in Detroit?,"{'text': array(['Mid-American Conference'], dtype=object), 'answer_start': array([57], dtype=int32)}",1K
572a9e25111d821400f38c4f,Philadelphia,"Throughout the 19th century, Philadelphia had a variety of industries and businesses, the largest being textiles. Major corporations in the 19th and early 20th centuries included the Baldwin Locomotive Works, William Cramp and Sons Ship and Engine Building Company, and the Pennsylvania Railroad. Industry, along with the U.S. Centennial, was celebrated in 1876 with the Centennial Exposition, the first official World's Fair in the United States. Immigrants, mostly Irish and German, settled in Philadelphia and the surrounding districts. The rise in population of the surrounding districts helped lead to the Act of Consolidation of 1854, which extended the city limits of Philadelphia from the 2 square miles of present-day Center City to the roughly 130 square miles of Philadelphia County.",What is the size in square miles today?,"{'text': array(['130 square miles'], dtype=object), 'answer_start': array([754], dtype=int32)}",1A
572788c6f1498d1400e8fb2a,On_the_Origin_of_Species,"On the Origin of Species was first published on Thursday 24 November 1859, priced at fifteen shillings with a first printing of 1250 copies. The book had been offered to booksellers at Murray's autumn sale on Tuesday 22 November, and all available copies had been taken up immediately. In total, 1,250 copies were printed but after deducting presentation and review copies, and five for Stationers' Hall copyright, around 1,170 copies were available for sale. Significantly, 500 were taken by Mudie's Library, ensuring that the book promptly reached a large number of subscribers to the library. The second edition of 3,000 copies was quickly brought out on 7 January 1860, and incorporated numerous corrections as well as a response to religious objections by the addition of a new epigraph on page ii, a quotation from Charles Kingsley, and the phrase ""by the Creator"" added to the closing sentence. During Darwin's lifetime the book went through six editions, with cumulative changes and revisions to deal with counter-arguments raised. The third edition came out in 1861, with a number of sentences rewritten or added and an introductory appendix, An Historical Sketch of the Recent Progress of Opinion on the Origin of Species, while the fourth in 1866 had further revisions. The fifth edition, published on 10 February 1869, incorporated more changes and for the first time included the phrase ""survival of the fittest"", which had been coined by the philosopher Herbert Spencer in his Principles of Biology (1864).",What was the cost for the first published copies of On the Origin of Species?,"{'text': array(['fifteen shillings'], dtype=object), 'answer_start': array([85], dtype=int32)}",1K
5726bcacf1498d1400e8e995,Napoleon,"Napoleon, expecting to win the war, delayed too long and lost this opportunity; by December the Allies had withdrawn the offer. When his back was to the wall in 1814 he tried to reopen peace negotiations on the basis of accepting the Frankfurt proposals. The Allies now had new, harsher terms that included the retreat of France to its 1791 boundaries, which meant the loss of Belgium. Napoleon would remain Emperor, however he rejected the term. The British wanted Napoleon permanently removed; they prevailed. Napoleon adamantly refused.",The new Allied demands for peace insisted France return to its boundaries of what year?,"{'text': array(['1791'], dtype=object), 'answer_start': array([336], dtype=int32)}",1K
56ddd2029a695914005b95f6,Institute_of_technology,"China's modern higher education began in 1895 with the Imperial Tientsin University which was a polytechnic plus a law department. Liberal arts were not offered until three years later at Capital University. To this day, about half of China's elite universities remain essentially polytechnical.",In what year was the Imperial Tientsin University founded in China?,"{'text': array(['1895'], dtype=object), 'answer_start': array([41], dtype=int32)}",1K
56bf6b0f3aeaaa14008c9604,Beyoncé,"Beyoncé Giselle Knowles-Carter (/biːˈjɒnseɪ/ bee-YON-say) (born September 4, 1981) is an American singer, songwriter, record producer and actress. Born and raised in Houston, Texas, she performed in various singing and dancing competitions as a child, and rose to fame in the late 1990s as lead singer of R&B girl-group Destiny's Child. Managed by her father, Mathew Knowles, the group became one of the world's best-selling girl groups of all time. Their hiatus saw the release of Beyoncé's debut album, Dangerously in Love (2003), which established her as a solo artist worldwide, earned five Grammy Awards and featured the Billboard Hot 100 number-one singles ""Crazy in Love"" and ""Baby Boy"".",What album made her a worldwide known artist?,"{'text': array(['Dangerously in Love'], dtype=object), 'answer_start': array([505], dtype=int32)}",1A
572fec9504bcaa1900d76ebf,San_Diego,"The southern portion of the Point Loma peninsula was set aside for military purposes as early as 1852. Over the next several decades the Army set up a series of coastal artillery batteries and named the area Fort Rosecrans. Significant U.S. Navy presence began in 1901 with the establishment of the Navy Coaling Station in Point Loma, and expanded greatly during the 1920s. By 1930, the city was host to Naval Base San Diego, Naval Training Center San Diego, San Diego Naval Hospital, Camp Matthews, and Camp Kearny (now Marine Corps Air Station Miramar). The city was also an early center for aviation: as early as World War I, San Diego was proclaiming itself ""The Air Capital of the West"". The city was home to important airplane developers and manufacturers like Ryan Airlines (later Ryan Aeronautical), founded in 1925, and Consolidated Aircraft (later Convair), founded in 1923. Charles A. Lindbergh's plane The Spirit of St. Louis was built in San Diego in 1927 by Ryan Airlines.",What airplane developer was founded in San Diego in 1923?,"{'text': array(['Consolidated Aircraft'], dtype=object), 'answer_start': array([829], dtype=int32)}",1K
573092c08ab72b1400f9c5a8,Greeks,"Most Greeks are Christians, belonging to the Greek Orthodox Church. During the first centuries after Jesus Christ, the New Testament was originally written in Koine Greek, which remains the liturgical language of the Greek Orthodox Church, and most of the early Christians and Church Fathers were Greek-speaking. There are small groups of ethnic Greeks adhering to other Christian denominations like Greek Catholics, Greek Evangelicals, Pentecostals, and groups adhering to other religions including Romaniot and Sephardic Jews and Greek Muslims. About 2,000 Greeks are members of Hellenic Polytheistic Reconstructionism congregations.",What other varieties of Christianity can be found among the Grecian people ?,"{'text': array(['Catholics, Greek Evangelicals, Pentecostals, and groups adhering to other religions including Romaniot and Sephardic Jews and Greek Muslims.'],
      dtype=object), 'answer_start': array([406], dtype=int32)}",1A
5ad41455604f3c001a400296,Alaska,"The Alaska Bush, central Juneau, midtown and downtown Anchorage, and the areas surrounding the University of Alaska Fairbanks campus and Ester have been strongholds of the Democratic Party. The Matanuska-Susitna Borough, the majority of Fairbanks (including North Pole and the military base), and South Anchorage typically have the strongest Republican showing. As of 2004[update], well over half of all registered voters have chosen ""Non-Partisan"" or ""Undeclared"" as their affiliation, despite recent attempts to close primaries to unaffiliated voters.",Which areas of Alaska have the highest Democratic concentrations?,"{'text': array([], dtype=object), 'answer_start': array([], dtype=int32)}",0
57283ef9ff5b5019007d9feb,Dissolution_of_the_Soviet_Union,"On December 8, the leaders of Russia, Ukraine, and Belarus secretly met in Belavezhskaya Pushcha, in western Belarus, and signed the Belavezha Accords, which proclaimed the Soviet Union had ceased to exist and announced formation of the Commonwealth of Independent States (CIS) as a looser association to take its place. They also invited other republics to join the CIS. Gorbachev called it an unconstitutional coup. However, by this time there was no longer any reasonable doubt that, as the preamble of the Accords put it, ""the USSR, as a subject of international law and a geopolitical reality, is ceasing its existence.""",What was formed to replace the Soviet Union?,"{'text': array(['the Commonwealth of Independent States'], dtype=object), 'answer_start': array([233], dtype=int32)}",1A
5727ca7a2ca10214002d9657,Detroit,"Detroit has four border crossings: the Ambassador Bridge and the Detroit–Windsor Tunnel provide motor vehicle thoroughfares, with the Michigan Central Railway Tunnel providing railroad access to and from Canada. The fourth border crossing is the Detroit–Windsor Truck Ferry, located near the Windsor Salt Mine and Zug Island. Near Zug Island, the southwest part of the city was developed over a 1,500-acre (610 ha) salt mine that is 1,100 feet (340 m) below the surface. The Detroit Salt Company mine has over 100 miles (160 km) of roads within.",What is the railway tunnel to Canada called?,"{'text': array(['Michigan Central Railway Tunnel'], dtype=object), 'answer_start': array([134], dtype=int32)}",1A
56e0a534231d4119001ac31b,Russian_Soviet_Federative_Socialist_Republic,"In 1964, Nikita Khrushchev was removed from his position of power and replaced with Leonid Brezhnev. Under his rule, the Russian SFSR and the rest of the Soviet Union went through an era of stagnation. Even after he died in 1982, the era didn’t end until Mikhail Gorbachev took power and introduced liberal reforms in Soviet society.",When did Leonid Brezhnev die?,"{'text': array(['1982'], dtype=object), 'answer_start': array([224], dtype=int32)}",1K
5ad563b95b96ef001a10ad84,Macintosh,"Following the release of Intel-based Macs, third-party platform virtualization software such as Parallels Desktop, VMware Fusion, and VirtualBox began to emerge. These programs allow users to run Microsoft Windows or previously Windows-only software on Macs at near native speed. Apple also released Boot Camp and Mac-specific Windows drivers that help users to install Windows XP or Vista and natively dual boot between Mac OS X and Windows. Though not condoned by Apple, it is possible to run the Linux operating system using Boot camp or other virtualization workarounds. Unlike most PCs, however, Macs are unable to run many legacy PC operating systems. In particular, Intel-based macs lack the A20 gate.",What do Macs have that makes them unable to run many legacy PC operating systems?,"{'text': array([], dtype=object), 'answer_start': array([], dtype=int32)}",0
57294d87af94a219006aa279,Germans,"In 1866, the feud between Austria and Prussia finally came to a head. There were several reasons behind this war. As German nationalism grew strongly inside the German Confederation and neither could decide on how Germany was going to be unified into a nation-state. The Austrians favoured the Greater Germany unification but were not willing to give up any of the non-German-speaking land inside of the Austrian Empire and take second place to Prussia. The Prussians however wanted to unify Germany as Little Germany primarily by the Kingdom of Prussia, whilst excluding Austria. In the final battle of the German war (Battle of Königgrätz) the Prussians successfully defeated the Austrians and succeeded in creating the North German Confederation.",What did the Prussians want Germany to unify under?,"{'text': array(['Little Germany'], dtype=object), 'answer_start': array([503], dtype=int32)}",1K
5aceb7d232bba1001ae4b15f,Brigham_Young_University,"The campus also houses several performing arts facilities. The de Jong Concert Hall seats 1282 people and is named for Gerrit de Jong Jr. The Pardoe Theatre is named for T. Earl and Kathryn Pardoe. Students use its stage in a variety of theatre experiments, as well as for Pardoe Series performances. It seats 500 people, and has quite a large stage with a proscenium opening of 19 by 55 feet (17 m). The Margetts Theatre was named for Philip N. Margetts, a prominent Utah theatre figure. A smaller, black box theater, it allows a variety of seating and staging formats. It seats 125, and measures 30 by 50 feet (15 m). The Nelke Theatre, named for one of BYU's first drama teachers, is used largely for instruction in experimental theater. It seats 280.",What is named after T. Earl and Gerrit de Jong Jr.?,"{'text': array([], dtype=object), 'answer_start': array([], dtype=int32)}",0
57267a4e5951b619008f73f7,Data_compression,"Lossy data compression is the converse of lossless data compression. In these schemes, some loss of information is acceptable. Dropping nonessential detail from the data source can save storage space. Lossy data compression schemes are designed by research on how people perceive the data in question. For example, the human eye is more sensitive to subtle variations in luminance than it is to the variations in color. JPEG image compression works in part by rounding off nonessential bits of information. There is a corresponding trade-off between preserving information and reducing size. A number of popular compression formats exploit these perceptual differences, including those used in music files, images, and video.",What type of data compression is the converse of lossless date data compression?,"{'text': array(['Lossy'], dtype=object), 'answer_start': array([0], dtype=int32)}",1K
5aced6f132bba1001ae4b6c1,Tajikistan,"Russian border troops were stationed along the Tajik–Afghan border until summer 2005. Since the September 11, 2001 attacks, French troops have been stationed at the Dushanbe Airport in support of air operations of NATO's International Security Assistance Force in Afghanistan. United States Army and Marine Corps personnel periodically visit Tajikistan to conduct joint training missions of up to several weeks duration. The Government of India rebuilt the Ayni Air Base, a military airport located 15 km southwest of Dushanbe, at a cost of $70 million, completing the repairs in September 2010. It is now the main base of the Tajikistan air force. There have been talks with Russia concerning use of the Ayni facility, and Russia continues to maintain a large base on the outskirts of Dushanbe.",There have been talks with Romania concerning use of what?,"{'text': array([], dtype=object), 'answer_start': array([], dtype=int32)}",0
5a8ca9bffd22b3001a8d8cf2,FA_Cup,"After being rendered obsolete by the redesign, the 1895 replica was presented in 1910 to the FA's long-serving president Lord Kinnaird. Kinnaird died in 1923, and his family kept it in their possession, out of view, until putting it up for auction in 2005. It was duly sold at Christie's auction house on 19 May 2005 for £420,000 (£478,400 including auction fees and taxes). The sale price set a new world record for a piece of football memorabilia, surpassing the £254,000 paid for the Jules Rimet World Cup Trophy in 1997. The successful bidder was David Gold, the then joint chairman of Birmingham City; claiming the FA and government were doing nothing proactive to ensure the trophy remained in the country, Gold stated his purchase was motivated by wanting to save it for the nation. Accordingly, Gold presented the trophy to the National Football Museum in Preston on 20 April 2006, where it went on immediate public display. It later moved with the museum to its new location in Manchester. In November 2012, it was ceremonially presented to Royal Engineers, after they beat Wanderers 7–1 in a charity replay of the first FA Cup final.",What year did the FA cup get moved to Manchester?,"{'text': array([], dtype=object), 'answer_start': array([], dtype=int32)}",0
56deeb2a3277331400b4d815,Canadian_Armed_Forces,"The Canadian Army is headed by the Commander of the Canadian Army and administered through four divisions—the 2nd Canadian Division, the 3rd Canadian Division, the 4th Canadian Division and the 5th Canadian Division—the Canadian Army Doctrine and Training System and the Canadian Army Headquarters.",What are the four divisions?,"{'text': array(['the 2nd Canadian Division, the 3rd Canadian Division, the 4th Canadian Division and the 5th Canadian Division'],
      dtype=object), 'answer_start': array([106], dtype=int32)}",1A
5727f56fff5b5019007d993e,Gramophone_record,"Electric recording which developed during the time that early radio was becoming popular (1925) benefited from the microphones and amplifiers used in radio studios. The early electric recordings were reminiscent tonally of acoustic recordings, except there was more recorded bass and treble as well as delicate sounds and overtones cut on the records. This was in spite of some carbon microphones used, which had resonances that colored the recorded tone. The double button carbon microphone with stretched diaphragm was a marked improvement. Alternatively, the Wente style condenser microphone used with the Western Electric licensed recording method had a brilliant midrange and was prone to overloading from sibilants in speech, but generally it gave more accurate reproduction than carbon microphones.",What technique offered realistic sounds during playback?,"{'text': array(['Western Electric licensed recording method'], dtype=object), 'answer_start': array([609], dtype=int32)}",1A
5ad2cc46d7d075001a42a2a6,Antarctica,"In 1983, the Antarctic Treaty Parties began negotiations on a convention to regulate mining in Antarctica. A coalition of international organizations launched a public pressure campaign to prevent any minerals development in the region, led largely by Greenpeace International, which established its own scientific station—World Park Base—in the Ross Sea region and conducted annual expeditions to document environmental effects of humans on Antarctica. In 1988, the Convention on the Regulation of Antarctic Mineral Resources (CRAMRA) was adopted. The following year, however, Australia and France announced that they would not ratify the convention, rendering it dead for all intents and purposes. They proposed instead that a comprehensive regime to protect the Antarctic environment be negotiated in its place. The Protocol on Environmental Protection to the Antarctic Treaty (the ""Madrid Protocol"") was negotiated as other countries followed suit and on 14 January 1998 it entered into force. The Madrid Protocol bans all mining in Antarctica, designating Antarctica a ""natural reserve devoted to peace and science"".",What was entered into force on 14 January 1983?,"{'text': array([], dtype=object), 'answer_start': array([], dtype=int32)}",0
56f8ceb29e9bad19000a0548,Alps,"In the high villages people live in homes built according to medieval designs that withstand cold winters. The kitchen is separated from the living area (called the stube, the area of the home heated by a stove), and second-floor bedrooms benefit from rising heat. The typical Swiss chalet originated in the Bernese Oberland. Chalets often face south or downhill, and are built of solid wood, with a steeply gabled roof to allow accumulated snow to slide off easily. Stairs leading to upper levels are sometimes built on the outside, and balconies are sometimes enclosed.",What do people in high villages build their homes according to?,"{'text': array(['medieval designs that withstand cold winters'], dtype=object), 'answer_start': array([61], dtype=int32)}",1A
56d1060e17492d1400aab763,Kanye_West,"Beginning his second effort that fall, West would invest two million dollars and take over a year to craft his second album. West was significantly inspired by Roseland NYC Live, a 1998 live album by English trip hop group Portishead, produced with the New York Philharmonic Orchestra. Early in his career, the live album had inspired him to incorporate string arrangements into his hip-hop production. Though West had not been able to afford many live instruments around the time of his debut album, the money from his commercial success enabled him to hire a string orchestra for his second album Late Registration. West collaborated with American film score composer Jon Brion, who served as the album's co-executive producer for several tracks. Although Brion had no prior experience in creating hip-hop records, he and West found that they could productively work together after their first afternoon in the studio where they discovered that neither confined his musical knowledge and vision to one specific genre. Late Registration sold over 2.3 million units in the United States alone by the end of 2005 and was considered by industry observers as the only successful major album release of the fall season, which had been plagued by steadily declining CD sales.",What English music group was an inspiration for Kanye West on his second album?,"{'text': array(['Portishead'], dtype=object), 'answer_start': array([223], dtype=int32)}",1K
5726b5a9f1498d1400e8e856,Avicenna,"Ibn Sina created an extensive corpus of works during what is commonly known as the Islamic Golden Age, in which the translations of Greco-Roman, Persian, and Indian texts were studied extensively. Greco-Roman (Mid- and Neo-Platonic, and Aristotelian) texts translated by the Kindi school were commented, redacted and developed substantially by Islamic intellectuals, who also built upon Persian and Indian mathematical systems, astronomy, algebra, trigonometry and medicine. The Samanid dynasty in the eastern part of Persia, Greater Khorasan and Central Asia as well as the Buyid dynasty in the western part of Persia and Iraq provided a thriving atmosphere for scholarly and cultural development. Under the Samanids, Bukhara rivaled Baghdad as a cultural capital of the Islamic world.",What was the term used to describe the age in which Ibn Sina created a big body of work?,"{'text': array(['the Islamic Golden Age'], dtype=object), 'answer_start': array([79], dtype=int32)}",1A
572e83e5cb0c0d14000f1220,Cyprus,"Initially, the Turkish Cypriots favoured the continuation of the British rule. However, they were alarmed by the Greek Cypriot calls for enosis as they saw the union of Crete with Greece, which led to the exodus of Cretan Turks, as a precedent to be avoided, and they took a pro-partition stance in response to the militant activity of EOKA. The Turkish Cypriots also viewed themselves as a distinct ethnic group of the island and believed in their having a separate right to self-determination from Greek Cypriots. Meanwhile, in the 1950s, Turkish leader Menderes considered Cyprus an ""extension of Anatolia"", rejected the partition of Cyprus along ethnic lines and favoured the annexation of the whole island to Turkey. Nationalistic slogans centred on the idea that ""Cyprus is Turkish"" and the ruling party declared Cyprus to be a part of the Turkish homeland that was vital to its security. Upon realising the fact that the Turkish Cypriot population was only 20% of the islanders made annexation unfeasible, the national policy was changed to favour partition. The slogan ""Partition or Death"" was frequently used in Turkish Cypriot and Turkish protests starting in the late 1950s and continuing throughout the 1960s. Although after the Zürich and London conferences Turkey seemed to accept the existence of the Cypriot state and to distance itself from its policy of favouring the partition of the island, the goal of the Turkish and Turkish Cypriot leaders remained that of creating an independent Turkish state in the northern part of the island.",What percentage of the population did Turkish Cypriots make up?,"{'text': array(['20%'], dtype=object), 'answer_start': array([964], dtype=int32)}",1K
5a2215e5819328001af389f1,Circadian_rhythm,"It is now known that the molecular circadian clock can function within a single cell; i.e., it is cell-autonomous. This was shown by Gene Block in isolated mollusk BRNs.[clarification needed] At the same time, different cells may communicate with each other resulting in a synchronised output of electrical signaling. These may interface with endocrine glands of the brain to result in periodic release of hormones. The receptors for these hormones may be located far across the body and synchronise the peripheral clocks of various organs. Thus, the information of the time of the day as relayed by the eyes travels to the clock in the brain, and, through that, clocks in the rest of the body may be synchronised. This is how the timing of, for example, sleep/wake, body temperature, thirst, and appetite are coordinately controlled by the biological clock.[citation needed]",what section of the brain rarely releases hormones?,"{'text': array([], dtype=object), 'answer_start': array([], dtype=int32)}",0
57291d851d0469140077906c,Race_(human_categorization),"In his 2003 paper, ""Human Genetic Diversity: Lewontin's Fallacy"", A. W. F. Edwards argued that rather than using a locus-by-locus analysis of variation to derive taxonomy, it is possible to construct a human classification system based on characteristic genetic patterns, or clusters inferred from multilocus genetic data. Geographically based human studies since have shown that such genetic clusters can be derived from analyzing of a large number of loci which can assort individuals sampled into groups analogous to traditional continental racial groups. Joanna Mountain and Neil Risch cautioned that while genetic clusters may one day be shown to correspond to phenotypic variations between groups, such assumptions were premature as the relationship between genes and complex traits remains poorly understood. However, Risch denied such limitations render the analysis useless: ""Perhaps just using someone's actual birth year is not a very good way of measuring age. Does that mean we should throw it out? ... Any category you come up with is going to be imperfect, but that doesn't preclude you from using it or the fact that it has utility.""",What might genetic clusters be shown to correspond to one day?,"{'text': array(['phenotypic variations between groups'], dtype=object), 'answer_start': array([666], dtype=int32)}",1A
56e1b8adcd28a01900c67aca,Communications_in_Somalia,"On March 22, 2012, the Somali Cabinet unanimously approved the National Communications Act, which paves the way for the establishment of a National Communications regulator in the broadcasting and telecommunications sectors. The bill was passed following consultations between government representatives and communications, academic and civil society stakeholders. According to the Ministry of Information, Posts and Telecommunication, the Act is expected to create an environment conducive to investment and the certainty it provides will encourage further infrastructural development, resulting in more efficient service delivery.",Continued infrastructure development results in more efficient what?,"{'text': array(['service delivery'], dtype=object), 'answer_start': array([615], dtype=int32)}",1K
